transaction_amount,processing_time,merchant_id,success_rate
68.60118050976783,4.742292983608065,22,0.19555219311044328
359.48994573926757,3.423409920465658,12,0.5174889459207016
382.78467382227973,3.234815576954866,24,0.5498011643767184
285.02582680905317,2.807098299574289,47,0.48644372571110295
387.77391817773486,1.538014152729914,40,0.724952918816623
251.95984221855147,1.2943761440247872,38,0.6911646515498993
266.1390863971771,1.4921879408157892,10,0.5063271967491229
219.49509899568932,1.3389721796491454,35,0.662269566095591
22.455372104606642,4.00813013105039,49,0.050444501377060455
62.86679922671918,2.0755636662502854,32,0.34197781613996997
25.400300986499783,0.7602920445352837,7,0.42790887551803836
321.8411015192524,4.860961835633651,21,0.36517258144442327
164.03443072740006,4.477036482335416,20,0.13642456489967114
259.19963867070436,4.674885274378458,26,0.31481974453695555
454.7075722237856,4.977085201908959,4,0.5582145331972324
132.15319228294874,1.2825286214876928,46,0.4357416299045389
211.08763228745858,2.2830890850619645,22,0.492264032161782
380.22005788609385,3.912073140668411,15,0.45591363492942233
122.111101090895,3.632092781242065,40,0.2801961832763402
47.720155816108566,1.1925315785293478,21,0.4294243868339614
151.97821192774634,4.17124906245778,15,0.20277896022975295
88.99843075446216,1.509982573264973,22,0.4623937876715185
465.5518496478608,1.5071792667018038,28,0.9050513284670176
405.9789859865643,2.916384903020361,14,0.6047953060981632
320.36784069010747,3.168229706787664,27,0.5395327671187502
437.01568919198166,3.1103879352701505,41,0.5613132477714085
403.7993176805661,0.9116907682898969,40,0.764808422010676
101.41932885415756,4.448573881836712,28,0.18018225456450532
447.3539092600891,1.6952001916491772,26,0.8520396915219696
274.27769853866886,1.0828171457726188,49,0.6837766514006899
405.64567603039063,4.499366359410397,2,0.4400561385631932
449.08473696251167,4.80043174203389,25,0.46900613303029043
165.8217027362133,4.379574277694528,3,0.16534388826827467
63.92544301856161,4.142822336261951,8,0.17986897571013483
121.68822964555143,3.4485889128755978,44,0.3209459914741622
219.2828164268656,2.978858167741127,33,0.39879248301109893
410.8272353020216,0.8914404196013457,42,0.798181085953912
431.7579857956083,2.338039458818144,35,0.7112479513963963
13.406543960283445,2.177098326555413,6,0.27386072450271237
260.2661782630072,1.668892026921468,39,0.5900703448395692
214.5313915429017,3.755390511598632,23,0.44397842984136426
118.83282713065782,2.7314408078544687,25,0.3333374613079111
68.73402999350458,0.8647079715844157,43,0.4643462252340018
175.4314339877777,1.490824408774151,19,0.4939719028286047
472.0257549171344,3.574664436468182,5,0.6517689098453131
168.36943669017006,0.8425888677063509,11,0.5750493412586298
264.2074046542494,4.3304311132194595,12,0.29869564141623217
354.4792898586372,2.7281593715628842,10,0.6477285543159993
188.17850516585406,2.662639597969916,8,0.4928946955945443
486.17322053327075,3.165835030967829,24,0.6395685391495525
481.5991745216345,4.211064346663171,28,0.4671657422872865
133.37332495442843,2.0651414355598687,41,0.4772348658902877
253.65176788726887,3.551072686515786,36,0.36431300794769017
157.43037181021714,3.04579383798106,37,0.39238226797024955
149.57184224495913,1.701627215762396,21,0.38090392978312776
28.07460420372107,4.453834938598211,8,0.12732097725886543
308.68652365014947,4.088417097231177,9,0.33928621746299276
256.3127213821421,3.4630332559629147,47,0.4465476017391769
35.224588112494786,4.327617780924088,15,0.10317646341190766
146.5367674759396,4.402823904319111,48,0.15855740607419624
455.05028412366033,3.6876333952176568,46,0.5659351289555556
127.38532642681649,4.266559977636524,40,0.23504525151099923
80.99848732469931,3.6386215775117763,18,0.22243105222928336
249.83185253600587,3.560633472921352,42,0.42298915426749495
492.9687225141943,3.2837512019683293,20,0.7634156315431357
128.6070830406352,3.8872248780093854,6,0.16167251465414406
339.3464182288805,1.2137229738188315,12,0.7988347495954287
383.1936115110716,4.4639184163951775,2,0.4420195667477146
126.44239655627584,4.423295874853544,7,0.13917360665476508
366.8260108198112,0.6316127736555162,16,0.73714905216731
190.21373503243407,4.216175377541433,3,0.2591401777394392
319.82985699085395,1.0799144036305033,45,0.7579209222240266
320.4295582728384,2.0080348441661386,3,0.6132486178373477
272.52959519663165,3.845787153312235,27,0.46350862637777557
54.241987326660066,1.2234195322173869,43,0.3593412496023434
419.2982228387266,4.18085160853578,40,0.5006086145928459
167.18223183615055,4.244603800809839,38,0.18010217953451074
101.39407009592857,2.783604801923763,33,0.34121518403480067
29.97981936183432,0.5287364227257512,28,0.5214505465941243
299.5375421622385,1.7916715992871075,1,0.5993322925494752
342.00653730271836,3.27617113269084,8,0.3841787312022777
18.128036174649516,4.915337801123406,37,0.03654166340213365
260.9255985666477,3.343160871575008,32,0.44844643899582237
120.98292984698959,1.669116114788719,48,0.47428605611620256
326.13466730063044,3.353025663948251,43,0.552621210496913
95.43955021244581,2.92993420872135,37,0.24889344535785835
348.55949167020833,4.009304278180146,4,0.4816398691247163
199.50031968726333,0.9814128747213129,30,0.6609844078390308
468.99769448099994,3.924625561259126,6,0.48760575915476145
77.38526263153669,2.935699604042496,46,0.29979789352323594
177.12251201462666,4.8334640173654755,19,0.1685671187276956
65.60202540788865,2.0384247471740875,32,0.3576834170353976
463.09987295649574,3.3467985191027667,9,0.6458038452231358
439.8962831566807,4.694126474795079,12,0.44612220747149517
136.39139758042626,0.9612937759580567,11,0.50647661602654
333.39218255674774,4.71752819256403,46,0.363346984174746
410.43887809859575,3.59548575035366,16,0.49652800612008957
282.04839768373654,0.8052667659732735,1,0.6472304646421498
269.52878339444317,1.854336051260673,45,0.618063842416201
128.50762254122134,3.686774398903767,21,0.20239048089291187
55.620356224890614,0.8030777066094726,30,0.5086282106094039
449.6357213971301,3.11976707079323,13,0.6607885789605046
451.2048480100319,2.0564737562883053,34,0.6592671359416715
320.2197140639013,3.294119829953647,4,0.45692949845175385
176.12459761386333,0.7058391521563079,28,0.6652461525506012
181.11269156020384,4.421915627685693,38,0.18986285223465044
365.71828264641726,4.880700361298286,31,0.3544280334011192
449.5840273767628,4.8599503487856115,27,0.4866920371607965
444.6723478899075,3.873433242843161,5,0.5964985490697212
392.1390174702357,1.085388080587844,25,0.7710232651092266
324.595506615601,3.9121843816806017,3,0.40350155871295873
51.228582847573925,0.6106411240646068,33,0.5612829635260386
89.19806990636074,0.5995559818804876,4,0.6161874549081909
450.2915523782688,1.9562459861729355,25,0.8036098563000651
307.15023923319904,2.698894356820996,20,0.5415267106793508
14.506555292148526,3.9668333801350695,34,0.07740993119659521
59.72105600435573,3.5748291947292734,26,0.16071591620360015
335.11586686294737,2.5065621786953676,5,0.6105853542566985
12.480176084647157,1.7313199982674965,35,0.3602680873023317
88.79594519457434,4.9870602507097,28,0.16016984977092585
278.8795567896272,2.417815860061878,29,0.5696204754102463
349.0286468694197,2.5312416094835397,9,0.5207504708330748
329.46101715627424,1.2363071953625113,38,0.758427678506169
119.89196163567429,4.076642969374682,6,0.16232463333248537
358.96781846029256,3.621570016016699,19,0.47761225326100515
126.25205287343204,1.4934632575494218,44,0.4894157374310746
169.44585209804117,0.8707147052712921,11,0.6821577560601102
375.78078850783186,3.562246859336209,2,0.6750520303744791
328.3201205331352,3.4453004642651086,47,0.5141262270634335
426.1194711421472,1.729667871491942,44,0.7439928530569336
332.23031722716826,4.778886030126847,44,0.3810669966385112
288.4712156343811,1.1797605130140512,9,0.7148779356266679
55.90063623576531,2.4455066046917087,21,0.29531659448873493
190.18074349912243,4.746271640754195,24,0.30531414721931904
139.94916016404548,2.38877292616755,34,0.41257540550686056
129.55492525575096,3.373366764488385,22,0.31710540326148223
486.7751718286983,2.289174790832574,3,0.791153905348164
202.6178850867126,1.7339684105690152,12,0.5503003745605338
447.1028120367855,4.927899415819227,28,0.4962598954783434
319.2579267386588,2.3420030284176936,30,0.5541949645695433
399.45753873540775,4.523446416556105,26,0.41919780938249573
256.2921756215442,1.5347957265098877,48,0.5478048913219706
292.68290346691595,1.4589711681128748,21,0.6687608481866398
251.33366997124332,0.6401033729803012,28,0.726270157848819
105.6690640210418,3.432500714191483,26,0.28530763590948777
364.0015364781376,2.1583685467569254,33,0.731889303469822
147.57845759601935,4.389612124278367,21,0.20833744422673026
21.914823551412383,2.629444580112007,35,0.29240744831983734
326.28142499451224,4.856870425616248,34,0.2860093386259218
96.78423290945398,1.3348648206640452,41,0.44394276571932934
470.82470633292803,4.4088042558002485,47,0.5647211686311921
477.4250027312678,3.994685837562838,18,0.6204115245121413
458.2835512080198,3.969148300898234,11,0.5466703737349873
191.37776312516775,4.301524526525995,23,0.2576453478796649
17.57374209914504,3.924607959243495,48,0.04921925884075515
464.87609566798545,3.3179914473413694,22,0.615225490893518
219.81023267548403,1.0906019495707442,17,0.6552691958943989
483.6608613313981,0.6463678077106336,5,0.9477843313656631
482.1737887737339,4.643815315170591,44,0.5428255433257353
427.97463317900645,3.2749264153433213,11,0.6029706760037223
154.279957114097,4.084417809392793,30,0.24619133410622646
198.69788701494338,2.666850581806475,15,0.39899677186062354
427.05696904325987,1.0278868503307752,27,0.8592097050203091
165.29178252657604,1.063336064911477,35,0.5800068232548979
93.05144587618531,3.5850437925303713,33,0.2591480090227881
282.8326186045916,2.436376527047582,20,0.5128932237664543
468.7158393387827,1.4023612701515153,16,0.720812566330069
351.05460037073675,2.712175460336466,34,0.6346946899247748
289.3299733437888,0.7889402168381034,2,0.6864940788595583
57.61648194767658,3.1188713086147946,35,0.20259056288404106
311.35354108259315,1.7104703199579396,40,0.6749804546824989
495.126386551089,4.089015952867347,28,0.5666241592683979
78.64116746589677,1.896628815156082,47,0.44197510515261973
263.981529658231,2.548490670868105,39,0.5399827600502554
439.9128052446982,0.5522924295864529,6,0.9188620284460767
372.97662269956015,0.826010995075515,9,0.7220777376319819
351.5377130876813,2.266221003830082,20,0.6855128119739932
354.21720115368356,2.659724756227056,1,0.6013072520926708
186.15066409768002,3.2000924665368666,8,0.34767756048168313
153.86000368960174,1.8124816041918645,23,0.47978126663752785
406.5869661844717,3.6274184875694413,3,0.4550333557826115
406.9555633927986,4.370550787351421,4,0.49033312523169004
434.8654361042508,4.009329450020074,25,0.4824639156931398
457.4878707526709,0.6782847140676072,47,0.8220258850537334
260.5577754418595,2.66228126266023,38,0.418211689864942
255.74298439672782,0.9721858028817869,15,0.7141588228580454
401.16463769371984,1.5892025713813736,21,0.710781210870943
328.48232608110493,4.939981669702159,35,0.411170544606714
353.96376985627467,1.1412299430568096,46,0.7130507023979789
399.93840802368953,2.744996690531102,14,0.540070841090932
446.1026174906075,3.281700804431536,36,0.5621063150500211
175.61762685725253,3.6610923674484677,12,0.3712989711127527
194.03564679357257,3.0184190756911136,17,0.38439883032762784
56.05115052202581,0.5439688133863265,39,0.47423990435886315
293.35726908812524,1.9690758870979634,9,0.6044505916709682
27.611714160403622,2.8297023952312013,35,0.2697306114456608
238.14302888490548,0.8953992461517501,13,0.7044730450648535
275.8958710067125,2.0778211904413135,15,0.6405387134572275
150.40521354285937,0.6494139895611495,18,0.5674753822972902
299.50829767881527,0.8536032371975933,33,0.647845589654954
24.94512247013422,2.2861547429071822,6,0.2756563901232522
28.300612487115064,1.0972208931937715,27,0.43159254849688217
413.0742747232325,3.0539338171770116,23,0.5594929466950008
186.4934142915188,3.6025923611176958,27,0.27837663243499705
72.25965119942354,4.102640145990873,34,0.17918503067783054
265.89919742685413,1.4006760991016454,46,0.623398969938167
387.2968410183193,1.253671620165814,38,0.7635695287723172
115.75230347345315,0.9705552815048011,14,0.48077200858796953
315.21633315131015,3.363936122946365,36,0.4673026851463853
51.82025784694632,3.679140769191055,8,0.13769452371442562
35.32404337261777,0.6421376517153892,35,0.5156201987573181
270.3637694683925,4.712955108096605,19,0.3508307253949196
274.9112095889522,0.7338707764316259,30,0.609214738833885
322.3406517341212,2.935833508854817,14,0.48228175783901894
365.78475352410413,3.6907723375291237,20,0.4218810570166878
488.16751893664195,4.419361056857385,49,0.5137302165305585
262.9871706675857,3.7133911945959253,25,0.38747615271847513
168.24867174121053,4.107776373814064,40,0.18498877337487762
399.6412354366648,2.0275258664426272,24,0.6507956581361363
142.70780311841636,4.166713011859305,14,0.17583863332841088
225.0959961457617,0.8605168087310382,26,0.6494076817426051
48.44362685771032,4.526674952272375,38,0.09924334848228535
22.42186427357418,2.964165692691813,23,0.1899184173375302
481.6977231921833,4.177839964831222,22,0.5727547703160311
419.63025905098084,2.535432280332351,48,0.6387530267883825
351.027360985912,3.3960996283843623,19,0.4978346426311731
210.38694276299225,2.8688119742125093,46,0.5071783498566682
94.91421683471442,3.7921528478989934,3,0.2827219846343325
86.65415090883216,0.8673349191376531,42,0.43494159714868685
132.6190201006517,0.7715843779575371,19,0.5969472031988567
279.12106570599906,1.611964553045659,9,0.6584944381260127
360.15200212303057,1.2179510605093475,28,0.6809437316344649
333.4967145916883,4.423026049664907,20,0.4321329918129406
147.16760950351198,1.4864629431111993,45,0.5754179111130197
477.8839875249651,4.891393651186091,7,0.4326173820941353
371.56948918092655,2.0160310629699807,14,0.6240912418332152
281.63348573058636,1.3195306205991468,9,0.7005634970128468
309.7431656548326,4.053643282141156,19,0.4179536029819994
215.60403058961705,3.4641849897539423,47,0.396759345376199
131.38818485556715,2.7418807240391256,14,0.3742295732716794
184.42661253911817,2.9991359792193406,38,0.40404781066359136
381.34459412754086,3.736408002225187,36,0.44138018748946806
17.052809428580375,1.5280463359908443,40,0.4166140611605683
66.87559384838895,4.9835026222553385,17,0.12700483124424375
32.54129459065885,4.886569229660524,30,0.03241483442120512
29.957113136295366,3.426465588561216,9,0.1851367067894806
429.17568616539353,1.3979410291811531,33,0.712826208119492
354.7923510962116,3.561027090940811,25,0.5244023798030223
242.34517625278934,0.8248928404062913,14,0.6884587642978673
57.93873871899073,0.6379362599261273,11,0.4910355618764124
250.89177880724785,1.6595729983004617,35,0.6411521469707268
242.0011676824772,2.5818033053269236,41,0.4671169756007878
94.86891625590744,4.407226274337712,14,0.18237658511681623
222.58730812660679,3.772260813948386,30,0.2943780097971624
205.26731985471298,3.8421793453999147,41,0.3198717777710096
311.7665480455861,2.4147200050163393,4,0.5615768346488103
321.1958889251455,2.056707466461333,4,0.6267905383810594
32.198964788301815,2.1696744334307123,28,0.29675517500356274
193.5601811669709,4.94442303681226,8,0.1925442477021615
316.6713586999758,0.6804913613561712,2,0.789924581136434
256.53676670424295,4.401641732551019,41,0.2945343815872302
429.6800221822779,3.1040393385757703,46,0.5389472332877668
332.75987949328305,2.4737693863531574,22,0.6728621360682384
89.83786926990055,3.7636594718681144,41,0.28254462601761343
44.57868622621062,2.6900102364111627,16,0.21096452782981343
324.78544632109464,4.430404571367473,29,0.41623037944660707
22.990542165394686,4.553158388050663,49,0.042525964832761165
297.030034823997,2.397744170930549,48,0.5704299784974951
470.7128182982292,1.7457250875577321,30,0.8108515159931307
291.9823471591807,3.16557647867013,12,0.4637043092763516
200.20326384119574,4.605635055275109,35,0.20045147503436495
325.21122703675303,1.4479798505254995,11,0.6458861893683902
234.54391634084314,3.3033496260356725,46,0.35839935796321376
277.3522267648081,3.3420209904163425,21,0.4015590173116516
471.3177563004973,3.7990086008687642,21,0.5880579817111532
199.1902925223794,1.0920545830726691,5,0.5541968347595749
480.98337627371797,3.7212123410693985,48,0.642964745452409
453.6218145584712,4.5906463429953845,20,0.5689194880257291
105.93765604675525,1.3085739899160889,37,0.4460775949866443
43.98703742883107,1.5689449621574494,3,0.399062766239855
59.38122067493906,4.871277923187378,44,0.09723768387134799
18.928694569259367,1.314396287192704,33,0.4110891793959527
56.27705077040491,4.344732920163106,9,0.12560152214989864
344.6733189740149,2.7152503540161566,9,0.6102824044903853
44.882437745512206,1.6125398348142967,4,0.40774090189811535
166.29805884394304,4.4183745557263014,35,0.16257748215494805
423.98890237503275,2.5038736475119947,17,0.7170593408432969
21.403248510554675,2.8166780926836057,34,0.2840999811055312
409.0895564685785,2.1165501622989455,24,0.6592702350297549
148.10883963896597,3.1682788314571733,32,0.33317784826562885
67.90076553461157,1.2358574266326023,1,0.4784814725119048
351.4012110284338,2.259866914932923,8,0.6149488285561734
318.18199492214313,4.862355450508794,45,0.3855953522595644
439.96128662825595,1.6616004471550738,23,0.8919948666437166
370.18481146390405,3.4553149904358147,47,0.48535401078857343
403.7056558885758,1.963355289011127,40,0.6383178968297742
148.19694055994017,3.980629065589703,12,0.2653249637812136
96.94537645206418,1.088931473232574,12,0.5241303543851139
377.8012283040206,4.864194702853451,46,0.379838439326437
405.34902224095936,2.5420529362263764,47,0.7238067617843734
495.3475195803299,1.5622270850590878,15,0.7721945210882586
212.18266168659898,0.8307353629850569,41,0.6637550565396738
192.28886203846375,1.2639105728939333,19,0.5356047637111256
390.4423507635785,2.8389827685020794,26,0.6925129692237353
176.99373472397875,2.016514293940788,29,0.5749680729883058
466.0710895457467,4.229975146471743,22,0.5047407455094051
430.6222484030758,2.4389938564781266,40,0.659245005959834
220.207073413759,1.6192142266443346,21,0.6012650450983157
377.9268232178337,3.2771524397181353,38,0.5308550467565444
379.72600830149435,3.680497475984506,20,0.5094056998064319
60.530695729606975,1.2516885855542743,29,0.4366312582013001
452.2509242729877,1.2542864732974295,4,0.7308386191333619
257.57366249945,0.6650214212009433,7,0.6903796330746439
414.9641583927934,3.813809067795382,28,0.49909686291004657
166.82430450499976,3.4871203742981227,28,0.2934561259551989
448.8063819631382,2.6358389408741623,4,0.7574040880491627
200.70882257973992,4.298767020361387,22,0.20800677582963834
15.310449225346197,4.1255156882752395,12,0.14341913973522108
453.6371684454392,3.134094639785385,45,0.6262795579503103
54.730471625205446,4.407220762309664,3,0.1000203869694474
166.4636824193033,1.4262854451654572,22,0.5633537327053432
475.5303638548944,1.0036382872897756,44,0.8921690998543614
475.79750199940247,1.7138732518264532,2,0.8329408266777337
290.9845651804102,0.7568908524019169,24,0.7637047129668615
319.6002339632016,2.890262876004644,34,0.5140085272035712
229.7383057693767,4.7147256153273265,27,0.22765390751125653
153.67327813205162,0.6770459330082934,41,0.5317111585033323
171.04562723125883,1.0494946130451206,1,0.5248256394277989
339.5340434777488,2.534895627275459,8,0.7334992020156391
378.66351942446323,4.702437578875572,23,0.4706537405737453
397.87373142566577,1.9227024723953772,38,0.638049765875727
396.9128899693314,2.782556639097766,6,0.5525343282223764
54.69099049385828,0.6870778657267644,22,0.5100765070071064
252.26594930426492,1.1675444043293999,25,0.6628747487402232
38.2037924081557,4.939835553314811,18,0.07166442884254283
279.2691523386304,4.843034133962205,17,0.28221794926472493
226.34994567295473,0.5222299142048432,12,0.6678542412523254
444.9750495515669,4.783153034404576,6,0.4830537223190772
181.94835615051855,3.376039720169752,26,0.3486390344482099
67.36283804952687,4.4056323253400995,27,0.015834586878140183
80.06592420588957,2.546329350352366,8,0.31394300764189326
383.1402095415614,2.820182128606626,19,0.558551674967883
312.9268510249679,2.699809611156141,42,0.5517064608547794
59.55011130016722,3.5008891589574693,1,0.35872414553459075
51.212334996348744,1.128430646403408,29,0.4567433536297231
353.4748744149688,0.6348811544270507,45,0.7743102746636438
45.653873118454825,1.8856847371603591,49,0.4031754745012815
412.7114290522745,3.6710634323149103,35,0.5697394801812441
356.05869130668316,1.4083405345532676,40,0.7362293623739485
49.860902514530885,3.530445949962128,14,0.22715883717910168
51.57047990174404,4.864604207482717,35,0.16793723739494937
493.45339346557597,0.9225532210523828,48,0.844653649594042
193.39268992049895,3.526709532013068,45,0.36440334055976487
191.61465206277654,2.4968759868705703,20,0.39560799687664255
408.27178795617624,4.406640144698774,49,0.4953834058034112
474.15180291809077,1.2971740525132365,13,0.7985000720924624
493.14052127320673,3.61681678501774,38,0.6105905020911785
379.1553107768814,4.271518803416496,49,0.4372489347233364
194.36719691014872,4.750763987633104,46,0.2680816341140737
50.91535118234769,3.5746161273034063,49,0.23937646064912776
390.801988804444,2.737286438037923,8,0.5547874761783326
283.61808237054447,3.2803125809054623,43,0.45833352982999076
217.86878453101838,4.410072430154232,20,0.24138254877813653
454.1136486964206,3.0677438598747337,33,0.5844140171751804
64.48676633001415,0.6367417686357659,26,0.48996173694521905
251.38630110252097,4.6892691297814,39,0.26703524870159
15.563285936035344,3.602870379642025,21,0.276612072289109
239.64371457712187,3.5443102359976093,49,0.40686068224539573
37.5886050841003,1.4705381857897273,42,0.32165391146741573
68.22077897135524,3.4649846160469573,43,0.1934836171581124
67.5878609207814,2.272389825443713,41,0.39141804314788003
328.11304803687113,3.4305483966867145,9,0.5894803470116959
375.56199084005743,0.9796686363859582,24,0.6982959615895636
295.8506948976082,3.460303870713662,37,0.3558240885692897
481.46454875252556,4.997361765968,49,0.5752766309243147
193.686583966615,0.7169541748725021,41,0.6414718753479101
149.99892227811176,4.897283828995928,17,0.11685590278470065
435.6135728128355,2.3310858232529177,24,0.7292364447936656
119.56196087453179,4.418390526517666,21,0.045935521271921215
481.97904432589957,4.02073467826223,39,0.5800743518295346
15.955692598010007,3.051573174440005,41,0.22718943379616377
485.24062508674314,3.8230214416309694,39,0.6491519879005377
31.148356855782296,4.4533200258560655,13,0.03512155665554886
446.6601257120548,2.3186314474296483,11,0.7190813390392579
268.5735434522869,1.971649227034574,46,0.5251373894458501
496.5527500984572,3.5041702350361312,19,0.6589049143785599
46.16031672034544,4.135306738735664,11,0.08786232672862793
281.3885993566472,3.930283106494771,13,0.3679552467491591
484.9582424533585,4.090161419863855,46,0.5261513307274616
266.3179436433729,2.4601249166581987,45,0.552862264068736
318.40533268627865,4.180253972787597,1,0.4433024912403522
350.9168576024624,1.040940749167738,40,0.7350917541878179
232.72512173620888,2.950200940823823,44,0.439616927401828
317.5034592411911,0.5259139722415471,19,0.6924824912853591
296.31401284231913,1.9606362345512163,12,0.5852665569868581
451.5674251405846,2.1490769069212905,8,0.7341495035963683
32.26872636731436,2.282777112241649,8,0.4350306696946482
147.67196290019285,3.62960243010438,45,0.2291133686010466
475.7016271975138,2.2485114557165558,12,0.8240593435634802
446.229254106549,2.519121301801388,48,0.7441600625997005
233.27180886499934,1.5689485889344736,33,0.5904087701960588
313.864972922753,2.17963306233203,45,0.6838326908993066
145.91677966075503,1.5227133226841816,26,0.51225072102268
102.17936826464305,0.8293816569579964,39,0.5386991623522399
237.21221842059126,3.2155186702162006,28,0.4130043187480939
183.14259173276588,3.506957593497573,5,0.39362527650393986
295.99149480692734,3.2877065570432653,8,0.522044300793145
48.089972112842574,2.585723197102576,25,0.2582337880277744
487.4534557564216,2.209036010806534,27,0.7005874949458298
493.2432647950054,4.385001423073214,46,0.5445940906179011
352.0992398696751,2.8358680331129813,23,0.5285105083384947
272.68721950861897,2.6563184493337895,30,0.5038791458444722
161.6685319803006,0.6153892961289607,45,0.6620015091016115
408.75955965640486,2.0356152243177035,47,0.682332954470295
345.51827455140085,2.2108802845363567,23,0.6222890770321864
89.68230027899673,2.294702514036052,49,0.36311318561581124
456.3543204019828,3.1107756615229953,47,0.6876982983599476
413.0432490323528,2.901211460270953,20,0.5105776363060273
475.40195751304276,3.235572917570501,18,0.6215096510177279
